0.0,0.02098635886673662,0.04197271773347324,0.06295907660020986,0.08394543546694648,0.1049317943336831,0.1259181532004197,0.14690451206715635,0.16789087093389296,0.18887722980062957,0.2098635886673662,0.23084994753410282,0.2518363064008394,0.27282266526757604,0.2938090241343127,0.3147953830010493,0.3357817418677859,0.35676810073452253,0.37775445960125914,0.3987408184679958,0.4197271773347324,0.440713536201469,0.46169989506820563,0.48268625393494224,0.5036726128016789,0.5246589716684155,0.5456453305351521,0.5666316894018888,0.5876180482686254,0.608604407135362,0.6295907660020986,0.6505771248688352,0.6715634837355718,0.6925498426023085,0.7135362014690451,0.7345225603357817,0.7555089192025183,0.7764952780692549,0.7974816369359916,0.8184679958027282,0.8394543546694648,0.8604407135362014,0.881427072402938,0.9024134312696747,0.9233997901364113,0.9443861490031479,0.9653725078698845,0.9863588667366211,1.0073452256033577,1.0283315844700944,1.049317943336831,1.0703043022035676,1.0912906610703041,1.1122770199370409,1.1332633788037776,1.154249737670514,1.1752360965372508,1.1962224554039873,1.217208814270724,1.2381951731374605,1.2591815320041972,1.2801678908709337,1.3011542497376705,1.322140608604407,1.3431269674711437,1.3641133263378804,1.385099685204617,1.4060860440713536,1.4270724029380901,1.4480587618048268,1.4690451206715633,1.4900314795383,1.5110178384050366,1.5320041972717733,1.5529905561385098,1.5739769150052465,1.5949632738719832,1.6159496327387197,1.6369359916054564,1.657922350472193,1.6789087093389297,1.6998950682056662,1.7208814270724029,1.7418677859391394,1.762854144805876,1.7838405036726126,1.8048268625393493,1.825813221406086,1.8467995802728225,1.8677859391395593,1.8887722980062958,1.9097586568730325,1.930745015739769,1.9517313746065057,1.9727177334732422,1.993704092339979,2.0146904512067154,2.0356768100734524,2.056663168940189,2.0776495278069254,2.098635886673662,2.119622245540399,2.1406086044071353,2.161594963273872,2.1825813221406083,2.2035676810073452,2.2245540398740817,2.2455403987408182,2.266526757607555,2.2875131164742917,2.308499475341028,2.3294858342077647,2.3504721930745016,2.371458551941238,2.3924449108079746,2.413431269674711,2.434417628541448,2.4554039874081846,2.476390346274921,2.497376705141658,2.5183630640083945,2.539349422875131,2.5603357817418675,2.5813221406086044,2.602308499475341,2.6232948583420774,2.644281217208814,2.665267576075551,2.6862539349422874,2.707240293809024,2.728226652675761,2.7492130115424973,2.770199370409234,2.7911857292759703,2.8121720881427072,2.8331584470094437,2.8541448058761802,2.8751311647429167,2.8961175236096537,2.91710388247639,2.9380902413431267,2.9590766002098636,2.9800629590766,3.0010493179433366,3.022035676810073,3.04302203567681,3.0640083945435466,3.084994753410283,3.1059811122770196,3.1269674711437565,3.147953830010493,3.1689401888772295,3.1899265477439664,3.210912906610703,3.2318992654774394,3.252885624344176,3.273871983210913,3.2948583420776494,3.315844700944386,3.3368310598111224,3.3578174186778593,3.378803777544596,3.3997901364113323,3.4207764952780693,3.4417628541448058,3.4627492130115423,3.4837355718782788,3.5047219307450157,3.525708289611752,3.5466946484784887,3.567681007345225,3.588667366211962,3.6096537250786986,3.630640083945435,3.651626442812172,3.6726128016789086,3.693599160545645,3.7145855194123816,3.7355718782791185,3.756558237145855,3.7775445960125915,3.798530954879328,3.819517313746065,3.8405036726128015,3.861490031479538,3.882476390346275,3.9034627492130114,3.924449108079748,3.9454354669464844,3.9664218258132213,3.987408184679958,4.008394543546695,4.029380902413431,4.050367261280168,4.071353620146905,4.092339979013641,4.113326337880378,4.134312696747114,4.155299055613851,4.176285414480588,4.197271773347324,4.218258132214061,4.239244491080798,4.260230849947534,4.281217208814271,4.3022035676810075,4.323189926547744,4.3441762854144805,4.365162644281217,4.3861490031479535,4.4071353620146905,4.4281217208814265,4.4491080797481635,4.4700944386149,4.4910807974816365,4.512067156348373,4.53305351521511,4.554039874081846,4.575026232948583,4.596012591815319,4.616998950682056,4.637985309548793,4.658971668415529,4.679958027282266,4.700944386149003,4.721930745015739,4.742917103882476,4.763903462749213,4.784889821615949,4.805876180482686,4.826862539349422,4.847848898216159,4.868835257082896,4.889821615949632,4.910807974816369,4.931794333683106,4.952780692549842,4.973767051416579,4.994753410283316,5.015739769150052,5.036726128016789,5.057712486883525,5.078698845750262,5.099685204616999,5.120671563483735,5.141657922350472,5.162644281217209,5.183630640083945,5.204616998950682,5.225603357817419,5.246589716684155,5.267576075550892,5.288562434417628,5.309548793284365,5.330535152151102,5.351521511017838,5.372507869884575,5.393494228751312,5.414480587618048,5.435466946484785,5.456453305351522,5.477439664218258,5.498426023084995,5.519412381951731,5.540398740818468,5.561385099685205,5.582371458551941,5.6033578174186776,5.6243441762854145,5.6453305351521506,5.6663168940188875,5.687303252885624,5.7082896117523605,5.729275970619097,5.7502623294858335,5.77124868835257,5.792235047219307,5.813221406086043,5.83420776495278,5.855194123819517,5.876180482686253,5.89716684155299,5.918153200419727,5.939139559286463,5.9601259181532,5.981112277019936,6.002098635886673,6.02308499475341,6.044071353620146,6.065057712486883,6.08604407135362,6.107030430220356,6.128016789087093,6.14900314795383,6.169989506820566,6.190975865687303,6.211962224554039,6.232948583420776,6.253934942287513,6.274921301154249,6.295907660020986,6.316894018887723,6.337880377754459,6.358866736621196,6.379853095487933,6.400839454354669,6.421825813221406,6.442812172088142,6.463798530954879,6.484784889821616,6.505771248688352,6.526757607555089,6.547743966421826,6.568730325288562,6.589716684155299,6.610703043022036,6.631689401888772,6.652675760755509,6.673662119622245,6.694648478488982,6.715634837355719,6.736621196222455,6.757607555089192,6.778593913955929,6.799580272822665,6.820566631689402,6.8415529905561385,6.862539349422875,6.8835257082896115,6.904512067156348,6.9254984260230845,6.9464847848898215,6.9674711437565575,6.9884575026232945,7.009443861490031,7.0304302203567675,7.051416579223504,7.072402938090241,7.093389296956977,7.114375655823714,7.13536201469045,7.156348373557187,7.177334732423924,7.19832109129066,7.219307450157397,7.240293809024134,7.26128016789087,7.282266526757607,7.303252885624344,7.32423924449108,7.345225603357817,7.366211962224553,7.38719832109129,7.408184679958027,7.429171038824763,7.4501573976915,7.471143756558237,7.492130115424973,7.51311647429171,7.534102833158447,7.555089192025183,7.57607555089192,7.597061909758656,7.618048268625393,7.63903462749213,7.660020986358866,7.681007345225603,7.70199370409234,7.722980062959076,7.743966421825813,7.76495278069255,7.785939139559286,7.806925498426023,7.827911857292759,7.848898216159496,7.869884575026233,7.890870933892969,7.911857292759706,7.932843651626443,7.953830010493179,7.974816369359916,7.995802728226653,8.01678908709339,8.037775445960126,8.058761804826862,8.0797481636936,8.100734522560336,8.121720881427072,8.14270724029381,8.163693599160545,8.184679958027282,8.205666316894018,8.226652675760755,8.247639034627491,8.268625393494228,8.289611752360965,8.310598111227701,8.331584470094437,8.352570828961175,8.373557187827911,8.394543546694647,8.415529905561385,8.436516264428121,8.457502623294857,8.478488982161595,8.499475341028331,8.520461699895067,8.541448058761805,8.562434417628541,8.583420776495277,8.604407135362015,8.625393494228751,8.646379853095487,8.667366211962223,8.688352570828961,8.709338929695697,8.730325288562433,8.751311647429171,8.772298006295907,8.793284365162643,8.814270724029381,8.835257082896117,8.856243441762853,8.87722980062959,8.898216159496327,8.919202518363063,8.9401888772298,8.961175236096537,8.982161594963273,9.00314795383001,9.024134312696747,9.045120671563483,9.06610703043022,9.087093389296957,9.108079748163693,9.129066107030429,9.150052465897167,9.171038824763903,9.192025183630639,9.213011542497377,9.233997901364113,9.254984260230849,9.275970619097587,9.296956977964323,9.317943336831059,9.338929695697797,9.359916054564533,9.380902413431269,9.401888772298006,9.422875131164743,9.443861490031479,9.464847848898216,9.485834207764952,9.506820566631689,9.527806925498426,9.548793284365162,9.569779643231898,9.590766002098635,9.611752360965372,9.632738719832108,9.653725078698844,9.674711437565582,9.695697796432318,9.716684155299054,9.737670514165792,9.758656873032528,9.779643231899264,9.800629590766002,9.821615949632738,9.842602308499474,9.863588667366212,9.884575026232948,9.905561385099684,9.926547743966422,9.947534102833158,9.968520461699894,9.989506820566632,10.010493179433368,10.031479538300104,10.05246589716684,10.073452256033578,10.094438614900314,10.11542497376705,10.136411332633788,10.157397691500524,10.17838405036726,10.199370409233998,10.220356768100734,10.24134312696747,10.262329485834208,10.283315844700944,10.30430220356768,10.325288562434418,10.346274921301154,10.36726128016789,10.388247639034628,10.409233997901364,10.4302203567681,10.451206715634838,10.472193074501574,10.49317943336831,10.514165792235046,10.535152151101784,10.55613850996852,10.577124868835256,10.598111227701994,10.61909758656873,10.640083945435466,10.661070304302203,10.68205666316894,10.703043022035676,10.724029380902413,10.74501573976915,10.766002098635886,10.786988457502623,10.80797481636936,10.828961175236095,10.849947534102833,10.87093389296957,10.891920251836305,10.912906610703043,10.93389296956978,10.954879328436515,10.975865687303253,10.99685204616999,11.017838405036725,11.038824763903461,11.0598111227702,11.080797481636935,11.101783840503671,11.12277019937041,11.143756558237145,11.164742917103881,11.185729275970619,11.206715634837355,11.227701993704091,11.248688352570829,11.269674711437565,11.290661070304301,11.311647429171039,11.332633788037775,11.353620146904511,11.374606505771249,11.395592864637985,11.416579223504721,11.437565582371459,11.458551941238195,11.479538300104931,11.500524658971667,11.521511017838405,11.54249737670514,11.563483735571877,11.584470094438615,11.60545645330535,11.626442812172087,11.647429171038825,11.66841552990556,11.689401888772297,11.710388247639035,11.73137460650577,11.752360965372507,11.773347324239245,11.79433368310598,11.815320041972717,11.836306400839455,11.85729275970619,11.878279118572927,11.899265477439664,11.9202518363064,11.941238195173137,11.962224554039873,11.98321091290661,12.004197271773347,12.025183630640083,12.04616998950682,12.067156348373556,12.088142707240292,12.10912906610703,12.130115424973766,12.151101783840502,12.17208814270724,12.193074501573976,12.214060860440712,12.23504721930745,12.256033578174186,12.277019937040922,12.29800629590766,12.318992654774396,12.339979013641132,12.36096537250787,12.381951731374606,12.402938090241342,12.423924449108078,12.444910807974816,12.465897166841552,12.486883525708288,12.507869884575026,12.528856243441762,12.549842602308498,12.570828961175236,12.591815320041972,12.612801678908708,12.633788037775446,12.654774396642182,12.675760755508918,12.696747114375656,12.717733473242392,12.738719832109128,12.759706190975866,12.780692549842602,12.801678908709338,12.822665267576076,12.843651626442812,12.864637985309548,12.885624344176284,12.906610703043022,12.927597061909758,12.948583420776494,12.969569779643232,12.990556138509968,13.011542497376704,13.032528856243442,13.053515215110178,13.074501573976914,13.095487932843652,13.116474291710388,13.137460650577124,13.158447009443861,13.179433368310598,13.200419727177334,13.221406086044071,13.242392444910807,13.263378803777544,13.284365162644281,13.305351521511017,13.326337880377753,13.34732423924449,13.368310598111227,13.389296956977963,13.4102833158447,13.431269674711437,13.452256033578173,13.47324239244491,13.494228751311647,13.515215110178383,13.53620146904512,13.557187827911857,13.578174186778593,13.59916054564533,13.620146904512067,13.641133263378803,13.66211962224554,13.683105981112277,13.704092339979013,13.72507869884575,13.746065057712487,13.767051416579223,13.788037775445959,13.809024134312695,13.830010493179433,13.850996852046169,13.871983210912905,13.892969569779643,13.913955928646379,13.934942287513115,13.955928646379853,13.976915005246589,13.997901364113325,14.018887722980063,14.039874081846799,14.060860440713535,14.081846799580273,14.102833158447009,14.123819517313745,14.144805876180483,14.165792235047219,14.186778593913955,14.207764952780693,14.228751311647429,14.249737670514165,14.2707240293809,14.291710388247639,14.312696747114375,14.33368310598111,14.354669464847849,14.375655823714585,14.39664218258132,14.417628541448058,14.438614900314795,14.45960125918153,14.480587618048268,14.501573976915004,14.52256033578174,14.543546694648478,14.564533053515214,14.58551941238195,14.606505771248688,14.627492130115424,14.64847848898216,14.669464847848898,14.690451206715634,14.71143756558237,14.732423924449106,14.753410283315844,14.77439664218258,14.795383001049316,14.816369359916054,14.83735571878279,14.858342077649526,14.879328436516264,14.900314795383,14.921301154249736,14.942287513116474,14.96327387198321,14.984260230849946,15.005246589716684,15.02623294858342,15.047219307450156,15.068205666316894,15.08919202518363,15.110178384050366,15.131164742917104,15.15215110178384,15.173137460650576,15.194123819517312,15.21511017838405,15.236096537250786,15.257082896117522,15.27806925498426,15.299055613850996,15.320041972717732,15.34102833158447,15.362014690451206,15.383001049317942,15.40398740818468,15.424973767051416,15.445960125918152,15.46694648478489,15.487932843651626,15.508919202518362,15.5299055613851,15.550891920251836,15.571878279118572,15.59286463798531,15.613850996852046,15.634837355718782,15.655823714585518,15.676810073452256,15.697796432318992,15.718782791185728,15.739769150052465,15.760755508919202,15.781741867785938,15.802728226652675,15.823714585519411,15.844700944386148,15.865687303252885,15.886673662119621,15.907660020986357,15.928646379853095,15.949632738719831,15.970619097586567,15.991605456453305,16.01259181532004,16.03357817418678,16.054564533053515,16.07555089192025,16.096537250786987,16.117523609653723,16.13850996852046,16.1594963273872,16.180482686253935,16.20146904512067,16.222455403987407,16.243441762854143,16.26442812172088,16.28541448058762,16.306400839454355,16.32738719832109,16.348373557187827,16.369359916054563,16.3903462749213,16.411332633788035,16.432318992654775,16.45330535152151,16.474291710388247,16.495278069254983,16.51626442812172,16.537250786988455,16.558237145855195,16.57922350472193,16.600209863588667,16.621196222455403,16.64218258132214,16.663168940188875,16.684155299055615,16.70514165792235,16.726128016789087,16.747114375655823,16.76810073452256,16.789087093389295,16.810073452256034,16.83105981112277,16.852046169989507,16.873032528856243,16.89401888772298,16.915005246589715,16.93599160545645,16.95697796432319,16.977964323189926,16.998950682056662,17.0199370409234,17.040923399790135,17.06190975865687,17.08289611752361,17.103882476390346,17.124868835257082,17.14585519412382,17.166841552990554,17.18782791185729,17.20881427072403,17.229800629590766,17.250786988457502,17.27177334732424,17.292759706190974,17.31374606505771,17.334732423924446,17.355718782791186,17.376705141657922,17.397691500524658,17.418677859391394,17.43966421825813,17.460650577124866,17.481636935991606,17.502623294858342,17.523609653725078,17.544596012591814,17.56558237145855,17.586568730325286,17.607555089192026,17.628541448058762,17.649527806925498,17.670514165792234,17.69150052465897,17.712486883525706,17.733473242392446,17.75445960125918,17.775445960125918,17.796432318992654,17.81741867785939,17.838405036726126,17.859391395592862,17.8803777544596,17.901364113326338,17.922350472193074,17.94333683105981,17.964323189926546,17.985309548793282,18.00629590766002,18.027282266526758,18.048268625393494,18.06925498426023,18.090241343126966,18.111227701993702,18.13221406086044,18.153200419727177,18.174186778593914,18.19517313746065,18.216159496327386,18.23714585519412,18.258132214060858,18.279118572927597,18.300104931794333,18.32109129066107,18.342077649527806,18.36306400839454,18.384050367261278,18.405036726128017,18.426023084994753,18.44700944386149,18.467995802728225,18.48898216159496,18.509968520461697,18.530954879328437,18.551941238195173,18.57292759706191,18.593913955928645,18.61490031479538,18.635886673662117,18.656873032528857,18.677859391395593,18.69884575026233,18.719832109129065,18.7408184679958,18.761804826862537,18.782791185729273,18.803777544596013,18.82476390346275,18.845750262329485,18.86673662119622
